Date,AAL,BHP,BP,CAT,CMI,CVX,DAL,DE,FCX,LUV,NEM,PCAR,RIO,SCCO,SHEL,TTE,UAL,UNP,URI,VALE,XOM
2015-11-01,39.42993927001953,13.010574340820312,18.569345474243164,56.51700973510742,75.82624053955078,57.91641616821289,40.75663757324219,66.48436737060547,7.367199897766113,40.3784294128418,14.36541748046875,23.10894203186035,14.723442077636719,16.64273452758789,29.448705673217773,26.581417083740234,55.72999954223633,66.4115982055664,75.7335433959961,1.6130763292312622,51.6593132019043
2015-12-01,40.471580505371094,12.561931610107422,16.77681541442871,52.86848449707031,66.48865509033203,57.053897857666016,44.46735763549805,64.22123718261719,6.0973029136657715,37.95400619506836,14.055821418762207,21.71586799621582,12.96090030670166,16.894996643066406,27.099201202392578,24.51528549194336,57.29999923706055,61.86286544799805,69.83233642578125,1.5747838020324707,49.31229019165039
2016-01-01,37.260616302490234,10.684469223022461,17.372533798217773,49.024932861328125,67.90892791748047,54.84048843383789,38.85302734375,64.84435272216797,4.142923831939697,33.1590690612793,15.595013618469238,22.4809627532959,10.971367835998535,16.765628814697266,25.998432159423828,24.171680450439453,48.279998779296875,56.958126068115234,46.1217041015625,1.1727112531661987,49.24904251098633
2016-02-01,39.28836441040039,11.025825500488281,15.94262409210205,53.32561492919922,74.4430160522461,53.59001541137695,42.45234680175781,67.51358032226562,6.871849536895752,36.97563171386719,20.181316375732422,23.70840835571289,12.079825401306152,15.5032320022583,27.484811782836914,24.384380340576172,57.2599983215332,62.816368103027344,49.64509582519531,1.4072532653808594,51.16424560546875
2016-03-01,39.29795455932617,12.783935546875,16.539987564086914,60.288665771484375,83.8810043334961,61.27143478393555,42.83955764770508,65.31636047363281,9.312572479248047,39.558406829833984,20.786890029907227,25.176937103271484,13.084162712097168,17.944643020629883,29.279661178588867,25.137388229370117,59.86000061035156,63.36597442626953,59.868682861328125,2.015148639678955,53.36019515991211
2016-04-01,33.241790771484375,15.469059944152832,18.403345108032227,61.8150634765625,89.29045867919922,65.62593841552734,36.67058563232422,71.35675811767578,12.60890007019043,39.39063262939453,27.348291397094727,27.119661331176758,15.578808784484863,19.213909149169922,31.96286964416504,28.087238311767578,45.810001373291016,69.48355102539062,64.43175506591797,2.713988780975342,56.43069839477539
2016-05-01,30.666255950927734,13.312077522277832,17.531667709350586,57.67124557495117,88.0887680053711,65.55380249023438,38.36903381347656,69.812744140625,9.979043960571289,37.50984191894531,25.346240997314453,25.773426055908203,12.977712631225586,16.899206161499023,29.855966567993164,26.853071212768555,45.09000015258789,67.50980377197266,67.06947326660156,1.8811243772506714,57.304046630859375
2016-06-01,27.206567764282227,14.096881866455078,19.826416015625,60.2958984375,86.52664947509766,68.03966522216797,32.16254425048828,69.26801300048828,10.03307819366455,34.7056770324707,30.615398406982422,23.979692459106445,14.48653507232666,17.50252342224121,33.99972152709961,27.00068473815918,41.040000915527344,69.96357727050781,64.59542083740234,2.4220075607299805,60.34242248535156
2016-07-01,34.116336822509766,14.654634475708008,19.206668853759766,66.4577407836914,94.47591400146484,66.51438903808594,34.21076583862305,66.4217529296875,11.672239303588867,32.75840759277344,34.43449783325195,27.26204490661621,15.190033912658691,16.86028289794922,31.887819290161133,27.00068473815918,46.88999938964844,74.61445617675781,76.69621276855469,2.7522807121276855,57.25899887084961
2016-08-01,34.98955535888672,14.940496444702148,19.25046730041504,65.80728912353516,97.45096588134766,65.96906280517578,32.623313903808594,72.26819610595703,9.26754093170166,32.732093811035156,29.92671012878418,27.779315948486328,14.157355308532715,16.78191375732422,30.68271255493164,26.804224014282227,50.40999984741211,77.0486068725586,79.23767852783203,2.5225255489349365,56.57219696044922
2016-09-01,35.288368225097656,17.256275177001953,19.989559173583984,71.28385162353516,99.42155456542969,67.50383758544922,34.94025421142578,73.48285675048828,9.780902862548828,34.51602554321289,30.76749610900879,27.28723907470703,15.67304515838623,17.093894958496094,31.41683578491211,27.171558380126953,52.470001220703125,78.66168212890625,75.56026458740234,2.6326167583465576,56.66310119628906
2016-10-01,39.13432693481445,17.440540313720703,20.211284637451172,67.6114501953125,99.1655502319336,68.7041015625,37.07962417602539,76.02269744873047,10.069104194641113,35.545562744140625,29.005556106567383,25.495323181152344,16.353458404541016,18.452312469482422,31.253707885742188,27.194353103637695,56.22999954223633,71.12055206298828,72.8359146118164,3.3123111724853516,54.09222412109375
2016-11-01,44.87651443481445,18.695537567138672,20.261625289916992,77.41372680664062,110.82595825195312,73.9031982421875,42.967132568359375,86.26805877685547,13.824755668640137,41.367767333984375,25.40334701538086,28.966350555419922,17.789369583129883,21.37676429748535,32.660888671875,27.14877700805664,68.94999694824219,82.21369171142578,97.33595275878906,4.063803195953369,57.177940368652344
2016-12-01,45.11809539794922,17.819032669067383,21.63323402404785,75.12924194335938,106.83158874511719,77.97065734863281,43.86784744262695,89.22847747802734,11.87938404083252,44.32865524291992,26.719688415527344,30.05039405822754,18.047462463378906,20.79726219177246,34.757320404052734,29.422700881958008,72.87999725341797,84.12035369873047,101.63910675048828,3.6692700386047363,59.11661911010742
2017-01-01,42.7602424621582,20.56310272216797,20.823001861572266,78.1377182006836,114.91409301757812,73.76407623291016,42.12883758544922,92.70097351074219,14.99558162689209,46.5255241394043,28.45289421081543,31.654027938842773,21.01782989501953,24.977550506591797,34.763710021972656,29.186016082763672,70.47000122070312,86.47325897216797,121.78785705566406,4.9019927978515625,54.94452667236328
2017-02-01,44.89885711669922,18.83498191833496,19.97743034362793,78.95457458496094,116.84613800048828,75.23927307128906,44.70500946044922,94.81393432617188,12.06851577758789,51.40842819213867,26.8530216217041,31.52986717224121,20.029354095458984,23.92115592956543,33.748435974121094,28.8454532623291,74.08999633789062,88.07608032226562,123.2511215209961,4.983850955963135,53.74830627441406
2017-03-01,40.9668083190918,18.475284576416016,20.33080291748047,75.76897430419922,118.9786148071289,71.80835723876953,41.150455474853516,94.79338836669922,12.032492637634277,47.89839553833008,25.888370513916016,31.713903427124023,19.624134063720703,23.418725967407227,34.29476547241211,29.491846084594727,70.63999938964844,86.42781829833984,120.38236236572266,4.574549674987793,54.20437240600586
2017-04-01,41.27672576904297,18.109031677246094,20.213016510009766,84.2226333618164,118.7740707397461,71.36024475097656,40.68486404418945,97.18804931640625,11.483104705810547,50.09016799926758,26.556007385253906,31.49209976196289,19.209270477294922,23.079402923583984,33.94355010986328,29.9305362701416,70.20999908447266,91.35629272460938,105.56681060791016,4.27018928527832,53.96641540527344
2017-05-01,46.98519515991211,17.849605560302734,21.658416748046875,86.83348846435547,124.90679168701172,69.9107666015625,44.16982650756836,106.63603973388672,10.348302841186523,53.53821563720703,26.823057174682617,29.828630447387695,19.445648193359375,22.890323638916016,35.98979187011719,30.99879264831543,79.66999816894531,90.50089263916016,104.67152404785156,4.165674686431885,53.70877456665039
2017-06-01,48.83897399902344,18.103944778442383,20.759729385375977,88.50541687011719,128.4868621826172,70.48500061035156,48.31439208984375,108.15191650390625,10.81663703918457,55.47959518432617,25.478317260742188,31.287857055664062,20.41045570373535,22.674259185791016,35.18281555175781,29.392539978027344,75.25,89.36040496826172,108.5029525756836,4.354796409606934,53.86222839355469
2017-07-01,48.95545196533203,21.19163703918457,21.05330467224121,94.52811431884766,132.9857177734375,73.7684097290039,44.37659454345703,112.25608825683594,13.167291641235352,49.56021499633789,29.23831558227539,32.42964172363281,22.85623550415039,25.75816535949707,37.39208221435547,30.032663345336914,67.68000030517578,84.47844696044922,114.51966857910156,4.991841793060303,53.40186309814453
2017-08-01,43.51129150390625,22.127609252929688,21.155033111572266,97.46472930908203,127.11984252929688,73.43822479248047,42.6996955871582,101.44879150390625,13.311393737792969,46.660369873046875,30.158639907836914,31.546934127807617,24.240161895751953,26.744186401367188,37.108421325683594,30.844682693481445,61.959999084472656,86.90129089355469,113.65326690673828,5.5094404220581055,51.42021179199219
2017-09-01,46.185768127441406,21.022750854492188,23.4088077545166,103.45413208007812,134.01893615722656,80.18022155761719,43.63167953491211,110.43942260742188,12.644925117492676,50.09680938720703,29.56357765197754,34.40532684326172,23.306705474853516,26.126508712768555,40.73990249633789,32.15861511230469,60.880001068115234,95.70693969726562,133.56138610839844,5.011749744415283,55.22639846801758
2017-10-01,45.534175872802734,21.25615882873535,24.77325439453125,113.32589721679688,141.0775909423828,79.0815658569336,45.26945495605469,116.8499984741211,12.590885162353516,48.1995964050293,28.49958038330078,34.115211486816406,23.67218589782715,28.222665786743164,42.387516021728516,33.48052215576172,58.47999954223633,95.55838775634766,136.1990966796875,4.8723955154418945,56.1492805480957
2017-11-01,49.21089172363281,21.551815032958984,24.7667179107666,117.79051971435547,134.3863983154297,81.95704650878906,48.18236541748047,131.78163146972656,12.536848068237305,54.29390335083008,29.15373992919922,33.56996154785156,23.657367706298828,27.785667419433594,43.772003173828125,33.979251861572266,63.31999969482422,104.9847412109375,153.5272216796875,5.325294017791748,56.628150939941406
2017-12-01,50.71187973022461,23.854825973510742,25.978160858154297,131.50137329101562,141.80409240722656,86.22745513916016,50.986629486083984,138.15213012695312,17.076051712036133,58.690406799316406,29.633485794067383,34.50373077392578,26.141639709472656,31.353862762451172,45.540069580078125,33.658321380615234,67.4000015258789,111.2921371459961,165.49322509765625,6.1515960693359375,56.8661003112793
2018-01-01,52.94386291503906,25.426469802856445,26.447906494140625,136.47132873535156,150.92372131347656,86.33763885498047,51.68769454956055,146.899658203125,17.562393188476562,54.52065658569336,31.994998931884766,36.19300842285156,27.712215423583984,32.08071517944336,47.949859619140625,35.35099411010742,67.81999969482422,110.79415893554688,174.34986877441406,6.584169387817383,59.35450744628906
2018-02-01,52.977325439453125,24.11935806274414,24.38119888305664,129.63856506347656,135.88711547851562,77.85482788085938,49.35782241821289,142.0006866455078,16.75182342529297,51.866371154785156,30.170549392700195,34.8804817199707,27.02076530456543,35.06631088256836,43.82012176513672,34.5168342590332,67.79000091552734,108.66849517822266,168.5545196533203,6.9060845375061035,52.02153396606445
2018-03-01,50.74104690551758,23.61151123046875,25.435245513916016,123.560302734375,130.9743194580078,79.32954406738281,50.191131591796875,137.64442443847656,15.824169158935547,51.47441101074219,30.969287872314453,32.23973083496094,26.31352424621582,36.030582427978516,44.19411849975586,35.59284973144531,69.47000122070312,112.15589904785156,166.28265380859375,6.470273017883301,51.24541091918945
2018-04-01,41.92288589477539,24.844432830810547,27.976266860961914,121.63775634765625,129.17234802246094,87.03014373779297,47.81938934326172,119.92930603027344,13.736868858337402,47.475440979003906,31.143674850463867,31.021650314331055,28.0599308013916,35.1195182800293,48.4119987487793,38.628334045410156,67.54000091552734,111.48846435546875,144.40106201171875,7.039983749389648,53.40209197998047
2018-05-01,42.61800765991211,26.45467758178711,29.12148666381836,127.99940490722656,115.90650177001953,87.220703125,49.78935623168945,132.49562072753906,15.263188362121582,45.90281677246094,30.85831069946289,30.45372772216797,28.953556060791016,32.69877624511719,48.830448150634766,37.41907501220703,69.58999633789062,119.71234893798828,153.61386108398438,6.91790246963501,56.36476516723633
2018-06-01,37.156166076660156,26.576900482177734,29.019794464111328,114.31558227539062,108.26299285888672,88.7153091430664,45.634864807128906,124.50699615478516,15.588323593139648,45.86516571044922,30.000207901000977,30.321603775024414,28.330568313598633,31.347759246826172,48.584835052490234,37.8109130859375,69.7300033569336,118.80668640136719,142.10987854003906,6.521140098571777,57.398529052734375
2018-07-01,38.70270919799805,27.772624969482422,28.657527923583984,121.90885925292969,116.24842071533203,88.60302734375,50.472007751464844,128.95111083984375,14.944847106933594,52.427642822265625,29.180795669555664,32.16163635253906,28.34078598022461,33.013126373291016,47.981292724609375,40.739139556884766,80.4000015258789,125.69129180908203,143.245849609375,7.457093238830566,56.552085876464844
2018-08-01,39.7262077331543,25.529985427856445,27.63373374938965,117.71240234375,116.3384780883789,83.91972351074219,54.23747253417969,128.06948852539062,12.725765228271484,55.401973724365234,24.68593406677246,33.63111877441406,25.141136169433594,29.43729591369629,46.42681121826172,39.17200469970703,87.41999816894531,126.97692108154297,150.0519561767578,6.910325050354004,56.19608688354492
2018-09-01,40.56037521362305,27.218748092651367,29.708833694458008,129.27593994140625,119.84173583984375,86.6258773803711,53.63462829589844,134.49435424804688,12.608017921447754,56.44132995605469,24.139690399169922,33.51805877685547,26.706233978271484,29.10003089904785,48.49796676635742,40.6748161315918,89.05999755859375,137.27032470703125,157.4934539794922,7.768881320953369,59.59575653076172
